#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="CoalescentConstant.t:unif_sampling" spec="beast.evolution.tree.coalescent.Coalescent">
#            <populationModel id="ConstantPopulation.t:unif_sampling" spec="beast.evolution.tree.coalescent.ConstantPopulation">
#                <parameter id="popSize.t:unif_sampling" name="popSize">0.3</parameter>
#            </populationModel>
#            <treeIntervals id="TreeIntervals.t:unif_sampling" spec="beast.evolution.tree.coalescent.TreeIntervals">
#                <tree id="Tree.t:unif_sampling">
#                    <trait id="dateTrait.t:unif_sampling" spec="beast.evolution.tree.TraitSet" traitname="date-backward">
#                A0_0=0,
#A1_10=10,
#A2_2.46987853199244=2.46987853199244,
#A3_0.990229048766196=0.990229048766196,
#A4_0.523359510116279=0.523359510116279,
#A5_0.0846599298529327=0.0846599298529327,
#A6_6.60064903553575=6.60064903553575,
#A7_4.46098007261753=4.46098007261753,
#A8_2.08249820629135=2.08249820629135,
#A9_7.56161597091705=7.56161597091705,
#B0_5.69579905131832=5.69579905131832,
#B1_4.4046304281801=4.4046304281801,
#B2_8.42855556635186=8.42855556635186,
#B3_0.89818530716002=0.89818530716002,
#B4_8.25949686579406=8.25949686579406,
#B5_9.54491070704535=9.54491070704535,
#B6_6.33352843113244=6.33352843113244,
#B7_8.47619257634506=8.47619257634506,
#B8_1.23731969622895=1.23731969622895,
#B9_8.32913442282006=8.32913442282006,
#C0_7.7814662293531=7.7814662293531,
#C1_4.97114727506414=4.97114727506414,
#C2_4.52556657604873=4.52556657604873,
#C3_3.7708086380735=3.7708086380735,
#C4_5.44718222459778=5.44718222459778,
#C5_1.60757344216108=1.60757344216108,
#C6_0.795072957407683=0.795072957407683,
#C7_7.07085624104366=7.07085624104366,
#C8_1.69466680148616=1.69466680148616,
#C9_6.97279146872461=6.97279146872461,
#D0_8.16093817120418=8.16093817120418,
#D1_9.51144265243784=9.51144265243784,
#D2_4.93207833496854=4.93207833496854,
#D3_0.0887481728568673=0.0887481728568673,
#D4_7.92525977827609=7.92525977827609,
#D5_7.44278209283948=7.44278209283948,
#D6_6.34014631155878=6.34014631155878,
#D7_8.10851324582472=8.10851324582472,
#D8_2.92819900205359=2.92819900205359,
#D9_4.7694752458483=4.7694752458483,
#E0_1.78630952723324=1.78630952723324,
#E1_8.00679529551417=8.00679529551417,
#E2_3.05786072975025=3.05786072975025,
#E3_9.93217400973663=9.93217400973663,
#E4_3.28101218212396=3.28101218212396,
#E5_9.25230948720127=9.25230948720127,
#E6_3.38825049577281=3.38825049577281,
#E7_6.38965205056593=6.38965205056593,
#E8_9.30902029853314=9.30902029853314,
#E9_7.9473206656985=7.9473206656985                
#                                    <taxa id="TaxonSet.unif_sampling" spec="beast.evolution.alignment.TaxonSet">
#                        </taxa>
#                    </trait>
#                    <taxonset idref="TaxonSet.unif_sampling"/>
#                </tree>
#            </treeIntervals>
#        </distribution>
#        <prior id="ClockPrior.c:unif_sampling" name="distribution">
#            <parameter id="clockRate.c:unif_sampling" name="x">1.0</parameter>
#            <Uniform id="Uniform.0" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="PopSizePrior.t:unif_sampling" name="distribution" x="@popSize.t:unif_sampling">
#            <OneOnX id="OneOnX.0" name="distr"/>
#        </prior>
#        <distribution id="all_taxa.prior" spec="beast.math.distributions.MRCAPrior" tree="@Tree.t:unif_sampling">
#            <taxonset id="all_taxa" spec="beast.evolution.alignment.TaxonSet">
#                <taxon id="A0_0" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="A1_10" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="A2_2.46987853199244" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="A3_0.990229048766196" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="A4_0.523359510116279" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="A5_0.0846599298529327" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="A6_6.60064903553575" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="A7_4.46098007261753" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="A8_2.08249820629135" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="A9_7.56161597091705" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="B0_5.69579905131832" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="B1_4.4046304281801" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="B2_8.42855556635186" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="B3_0.89818530716002" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="B4_8.25949686579406" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="B5_9.54491070704535" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="B6_6.33352843113244" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="B7_8.47619257634506" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="B8_1.23731969622895" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="B9_8.32913442282006" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="C0_7.7814662293531" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="C1_4.97114727506414" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="C2_4.52556657604873" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="C3_3.7708086380735" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="C4_5.44718222459778" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="C5_1.60757344216108" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="C6_0.795072957407683" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="C7_7.07085624104366" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="C8_1.69466680148616" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="C9_6.97279146872461" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="D0_8.16093817120418" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="D1_9.51144265243784" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="D2_4.93207833496854" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="D3_0.0887481728568673" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="D4_7.92525977827609" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="D5_7.44278209283948" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="D6_6.34014631155878" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="D7_8.10851324582472" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="D8_2.92819900205359" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="D9_4.7694752458483" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="E0_1.78630952723324" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="E1_8.00679529551417" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="E2_3.05786072975025" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="E3_9.93217400973663" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="E4_3.28101218212396" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="E5_9.25230948720127" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="E6_3.38825049577281" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="E7_6.38965205056593" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="E8_9.30902029853314" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="E9_7.9473206656985" spec="beast.evolution.alignment.Taxon"/>
#            </taxonset>
#            <Normal id="Normal.06" name="distr">
#                <parameter estimate="false" id="RealParameter.66" name="mean">100.0</parameter>
#                <parameter estimate="false" id="RealParameter.67" name="sigma">0.1</parameter>
#            </Normal>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.unif_sampling	TreeHeight.t:unif_sampling	clockRate.c:unif_sampling	popSize.t:unif_sampling	CoalescentConstant.t:unif_sampling	
0	-388170.87081572914	NaN	-388170.87081572914	NaN	11.901848327953072	1.0	0.3	-109.24203354409147	
1000	-293.28414116584065	NaN	-293.28414116584065	NaN	100.0986969187096	0.6471707225576074	15.53535540890177	-291.4376152169615	
2000	-243.71231418504814	NaN	-243.71231418504814	NaN	99.92191722236554	1.306518702459627	57.996159131043875	-240.73073795020676	
3000	-232.78369105631882	NaN	-232.78369105631882	NaN	99.92191722236554	4.541495079359916	43.471782970030574	-230.0903795476892	
4000	-226.48509021496355	NaN	-226.48509021496355	NaN	100.11914643441011	5.979690380277101	34.578654492421286	-223.61570656361624	
5000	-232.80504231029124	NaN	-232.80504231029124	NaN	100.11914643441011	6.928891433717621	41.56321757381405	-229.75167964524755	
6000	-223.7044222362098	NaN	-223.7044222362098	NaN	100.11914643441011	13.243633736214923	39.63383487249853	-220.69859198493995	
7000	-240.60928691078834	NaN	-240.60928691078834	NaN	100.11914643441011	14.083749038005848	39.73125245012838	-237.60100173557544	
8000	-228.4819488276208	NaN	-228.4819488276208	NaN	99.85099012856749	74.90088131329009	44.77387656255033	-224.95377344129182	
9000	-222.17466385767767	NaN	-222.17466385767767	NaN	99.85736918013876	32.31509002290153	29.626639391158793	-219.1524589427302	
10000	-227.25559462927367	NaN	-227.25559462927367	NaN	99.85736918013876	56.277903638549084	31.680339376404763	-224.16636737082072	
11000	-232.47796706721152	NaN	-232.47796706721152	NaN	99.85736918013876	22.37828257249674	39.95194444733946	-229.1567587452351	
12000	-244.33445871432758	NaN	-244.33445871432758	NaN	99.85736918013876	10.511929566443424	53.81269517997462	-240.71541832618328	
13000	-253.97963391820377	NaN	-253.97963391820377	NaN	99.96488350383962	47.76530205170585	56.60728606457257	-251.26548435688372	
14000	-267.9024140310174	NaN	-267.9024140310174	NaN	100.0100956976908	424.8148373518502	78.7997191548482	-264.91405500238085	
15000	-259.81636872683794	NaN	-259.81636872683794	NaN	100.0100956976908	994.7746333541808	87.30891504349087	-256.7254665537748	
16000	-262.5118087808175	NaN	-262.5118087808175	NaN	100.0100956976908	3640.989918175916	87.02334006060255	-259.4241828257802	
17000	-254.2164988684748	NaN	-254.2164988684748	NaN	100.0100956976908	8055.499757585576	49.36124833237554	-251.69588360302944	
18000	-255.2171810152223	NaN	-255.2171810152223	NaN	100.0100956976908	6694.434366076089	75.14293208540381	-252.27633935840234	
19000	-245.69097980519575	NaN	-245.69097980519575	NaN	100.0100956976908	11272.866544753508	48.20233706653969	-243.19412270265315	
20000	-223.45377783601018	NaN	-223.45377783601018	NaN	99.8875879694112	8525.818985173217	33.027092339266275	-220.70827296012015	
21000	-218.84076831418213	NaN	-218.84076831418213	NaN	99.93342536282486	48979.16312927306	34.21197727671782	-216.47022996269354	
22000	-219.10661322091968	NaN	-219.10661322091968	NaN	99.93342536282486	20253.395547288146	31.234003082855054	-216.82714332119147	
23000	-213.56019568769668	NaN	-213.56019568769668	NaN	99.97609234352929	49794.94794453554	29.112397712535646	-211.5440993239096	
24000	-218.7165362251961	NaN	-218.7165362251961	NaN	100.08186502361278	13153.455433359115	32.43610550543912	-216.28581651062584	
25000	-219.6870258894166	NaN	-219.6870258894166	NaN	100.08186502361278	11139.614365340094	26.361173133813544	-217.46368613168823	
26000	-241.60443351341365	NaN	-241.60443351341365	NaN	99.82025698307368	44724.86526045305	44.75246437147019	-237.5715559535561	
27000	-239.16724227026123	NaN	-239.16724227026123	NaN	100.33958900529488	15933.75179308075	40.90117823379962	-231.073695333886	
28000	-240.6151409265021	NaN	-240.6151409265021	NaN	100.15989474558978	544825.3866877717	47.28757204491191	-236.86422348942156	
29000	-225.43401227179396	NaN	-225.43401227179396	NaN	100.15989474558978	741843.3576434131	36.85319178344343	-221.9324001177763	
30000	-246.26097479841334	NaN	-246.26097479841334	NaN	99.9621481349896	4.067174730011914E9	61.79588838265287	-243.4491463427391	
31000	-247.27443238510764	NaN	-247.27443238510764	NaN	99.9621481349896	8.518154943218823E10	65.7242688380519	-244.40097251466835	
32000	-234.56712387861174	NaN	-234.56712387861174	NaN	99.9621481349896	3.337220226965201E11	51.97933879760967	-231.92828594535342	
33000	-246.10234798023347	NaN	-246.10234798023347	NaN	99.9621481349896	2.8871286303622355E13	66.04329382870077	-243.22404586170902	
34000	-272.44018499094784	NaN	-272.44018499094784	NaN	99.9621481349896	4.537005763936228E16	81.19445468627983	-269.3553464137042	
35000	-256.2446393872983	NaN	-256.2446393872983	NaN	99.9621481349896	4.086278462733427E19	60.362854246965924	-253.45627384300735	
36000	-265.6276644607591	NaN	-265.6276644607591	NaN	99.9621481349896	2.0609960292329927E20	62.750093462758706	-262.8005127688531	
37000	-267.7827543922539	NaN	-267.7827543922539	NaN	99.9621481349896	1.2438214568435665E23	93.17554393739465	-264.5602774846526	
38000	-264.3303071370787	NaN	-264.3303071370787	NaN	99.9621481349896	1.95573605954765E25	64.75438823877921	-261.4717140423191	
39000	-262.3590473268216	NaN	-262.3590473268216	NaN	99.9621481349896	1.575778744154285E27	74.45665680953284	-259.3608385340829	
40000	-260.82016337124213	NaN	-260.82016337124213	NaN	99.99889960071056	1.658819435578347E32	64.52838396736068	-258.03664419858916	
41000	-271.17950569382816	NaN	-271.17950569382816	NaN	99.99889960071056	2.2661849809077867E33	85.80486521040625	-268.1110160007174	
42000	-263.25903015433516	NaN	-263.25903015433516	NaN	99.99889960071056	1.249128450357999E37	70.28435816624518	-260.39006689732656	
43000	-259.2033015038932	NaN	-259.2033015038932	NaN	99.99889960071056	6.088774443310903E40	73.61338837177779	-256.28806060333585	
44000	-258.7920990545012	NaN	-258.7920990545012	NaN	99.99889960071056	5.9379484394738684E41	91.91455154219378	-255.65482571248705	
45000	-254.99406387865383	NaN	-254.99406387865383	NaN	99.9475288094628	2.1815138973865203E43	70.53065959512855	-251.98400164346754	
46000	-259.8273297238189	NaN	-259.8273297238189	NaN	100.09487723617657	7.157112276186069E46	60.86377718501048	-256.6522535803335	
47000	-265.51552676937035	NaN	-265.51552676937035	NaN	100.09487723617657	8.357141215851833E48	69.25726002783848	-262.211260854415	
48000	-266.5233111932827	NaN	-266.5233111932827	NaN	100.09487723617657	6.6602414729660354E50	79.47291413766705	-263.0814569949098	
49000	-274.2907279191506	NaN	-274.2907279191506	NaN	100.09228950589086	8.763438413612938E56	108.03384086172552	-270.5660623147057	
50000	-285.4619756574113	NaN	-285.4619756574113	NaN	100.09228950589086	4.816520075906871E59	127.52185421428744	-281.5714668168092	
51000	-267.68435468260964	NaN	-267.68435468260964	NaN	100.09228950589086	1.30802518547167E62	100.77562019800628	-264.0292371342514	
52000	-287.20733539060535	NaN	-287.20733539060535	NaN	100.17069720181192	4.8063639929498025E63	118.05900429708255	-282.36292067916867	
53000	-291.85398950334246	NaN	-291.85398950334246	NaN	100.08469098415524	8.275415706761925E65	155.10806933705547	-287.83488582777	
54000	-281.06163107354297	NaN	-281.06163107354297	NaN	99.96305967491149	2.375259364662264E70	124.2426403891362	-277.5548118215082	
55000	-297.77584967594294	NaN	-297.77584967594294	NaN	100.05758129880142	1.3134955393612933E69	168.24699742119066	-293.86828281472026	
56000	-297.7951228295937	NaN	-297.7951228295937	NaN	100.09846980211678	4.048191116744157E75	156.545521753144	-293.6406074514305	
57000	-307.62915541431505	NaN	-307.62915541431505	NaN	100.09846980211678	3.218388589009943E77	147.81265737659479	-303.5320412342686	
58000	-302.50633680984566	NaN	-302.50633680984566	NaN	99.87307882238085	4.855735237005024E79	124.8778455045017	-298.2571980796915	
59000	-281.87552344577784	NaN	-281.87552344577784	NaN	99.92161542016312	1.7054847610907794E82	106.93774390530021	-278.27971605528614	
60000	-285.6252013765592	NaN	-285.6252013765592	NaN	99.92161542016312	5.425324077266558E86	152.31650970275703	-281.6756801619992	
61000	-294.5398963221981	NaN	-294.5398963221981	NaN	99.96160944133727	3.3581620490859275E90	165.7180496506797	-290.7395632840692	
62000	-292.21452734966203	NaN	-292.21452734966203	NaN	99.96160944133727	5.236513339718734E93	121.29738567578889	-288.726236896561	
